Nom_Prov,Nom_Dpto,Nom_Local,Media_Af,Media_VulSanit,Max_VulSanit,Max_Af,Rad_Extremo
Santa Fe,Castellanos,BAUER Y SIGEL,0.092,0.7635,0.8003,0.11,0
Santa Fe,Castellanos,ANGÉLICA,0.0892,0.7232,0.8021,0.0914,0
Santa Fe,Castellanos,PLAZA SAGUIER,0.0806,0.7338,0.7338,0.0806,0
Santa Fe,Castellanos,RAFAELA,0.0805,0.4107,0.7646,0.0989,0
Santa Fe,Castellanos,JOSEFINA,0.0867,0.65,0.65,0.0867,0
Santa Fe,Castellanos,BARRIOS ACAPULCO Y VERACRU,0.0906,0.8566,0.8566,0.0906,0
Santa Fe,Castellanos,COLONIA CELLO,0.0787,0.7396,0.7396,0.0787,0
Santa Fe,Castellanos,PLAZA CLUCELLAS,0.0813,0.8489,0.8565,0.0813,0
Santa Fe,Castellanos,ESTACIÓN CLUCELLAS,0.0813,0.8711,0.8711,0.0813,0
Santa Fe,Castellanos,ZENÓN PEREYRA,0.0777,0.748,0.7759,0.0777,0
Santa Fe,Castellanos,VILLA JOSEFINA,0.088,0.8203,0.8203,0.088,0
Santa Fe,Castellanos,FRONTERA,0.0884,0.4932,0.6196,0.0898,0
Santa Fe,Castellanos,EUSTOLIA,0.0777,0.664,0.664,0.0777,0
Santa Fe,Castellanos,ESMERALDA,0.1039,0.7453,0.7453,0.1039,0
Santa Fe,Castellanos,GARIBALDI,0.0859,0.832,0.832,0.0859,0
Santa Fe,Castellanos,MARÍA JUANA,0.0503,0.6492,0.71,0.0538,0
Santa Fe,Castellanos,COLONIA MARGARITA,0.0473,0.7505,0.7505,0.0473,0
Santa Fe,Castellanos,SAN VICENTE,0.0484,0.5945,0.6374,0.0515,0
Santa Fe,Constitución,ALCORTA,0.0386,0.667,0.753,0.0411,0
Santa Fe,Constitución,ZONA RURAL,0.031,0.7385,0.8339,0.0665,0
Santa Fe,Constitución,BOMBAL,0.0448,0.7049,0.7235,0.0494,0
Santa Fe,Constitución,MÁXIMO PAZ,0.0671,0.7182,0.7474,0.0671,0
Santa Fe,Constitución,JUNCAL,0.0377,0.7314,0.7314,0.0377,0
Santa Fe,Constitución,PAVON ARRIBA,0.0589,0.6364,0.6364,0.0589,0
Santa Fe,Constitución,LA VANGUARDIA,0.0608,0.7719,0.7719,0.0608,0
Santa Fe,Constitución,SANTA TERESA,0.0351,0.7505,0.8056,0.0351,0
Santa Fe,Constitución,SARGENTO CABRAL,0.0321,0.7514,0.7638,0.0331,0
Santa Fe,Constitución,CEPEDA,0.0318,0.7841,0.7841,0.0318,0
Santa Fe,Constitución,STEPHENSON,0.0318,0.7222,0.7222,0.0318,0
Santa Fe,Constitución,PEYRANO,0.029,0.7646,0.8378,0.029,0
Santa Fe,Constitución,CAÑADA RICA,0.0334,0.6897,0.6897,0.0334,0
Santa Fe,Constitución,GENERAL GELLY,0.0277,0.734,0.734,0.0277,0
Santa Fe,Constitución,VILLA CONSTITUCIÓN,0.0191,0.4425,0.9394,0.0245,0
Santa Fe,Constitución,EMPALME VILLA CONSTITUCIÓN,0.0254,0.6326,0.6872,0.0254,0
Santa Fe,Constitución,PAVÓN,0.0254,0.6303,0.6303,0.0254,0
Santa Fe,Constitución,THEOBALD,0.028,0.66,0.66,0.028,0
Santa Fe,Constitución,RUEDA,0.0361,0.7134,0.7134,0.0361,0
Santa Fe,Constitución,GODOY,0.0361,0.7279,0.7388,0.0361,0
Santa Fe,Constitución,JUAN B. MOLINA,0.0334,0.7257,0.7534,0.0334,0
Santa Fe,Constitución,BARRIO MITRE,0.0244,0.7871,0.7871,0.0244,0
Santa Fe,Constitución,BARRIO ARROYO DEL MEDIO,0.024,0.6356,0.6356,0.024,0
Santa Fe,Constitución,FIRMAT,0.0517,0.7444,0.7444,0.0517,0
Santa Fe,Garay,HELVECIA,0.1035,0.4255,0.9087,0.1041,0
Santa Fe,Garay,SALADERO MARIANO CABAL,0.3244,0.8069,0.8069,0.3244,0
Santa Fe,Garay,CAYASTÁ,0.074,0.509,0.7939,0.0775,0
Santa Fe,Garay,SANTA ROSA DE CALCHINES,0.0981,0.5531,0.8745,0.1074,0
Santa Fe,Garay,LOS ZAPALLOS,0.0723,0.9071,0.9071,0.0723,0
Santa Fe,General López,ZONA RURAL,0.0424,0.7758,0.8381,0.0667,0
Santa Fe,General López,CAFFERATA,0.0438,0.7016,0.706,0.0438,0
Santa Fe,General López,LA CHISPA,0.0348,0.8535,0.8535,0.0348,0
Santa Fe,General López,MURPHY,0.035,0.726,0.796,0.0381,0
Santa Fe,General López,CHOVET,0.0638,0.6691,0.7264,0.0663,0
Santa Fe,General López,CAÑADA DEL UCLE,0.0678,0.6675,0.6675,0.0678,0
Santa Fe,General López,VENADO TUERTO,0.0328,0.467,0.8115,0.0528,0
Santa Fe,General López,SAN FRANCISCO DE SANTA FE,0.0716,0.8437,0.8437,0.0716,0
Santa Fe,General López,MAGGIOLO,0.0376,0.2473,0.2549,0.0376,0
Santa Fe,General López,CHRISTOPHERSEN,0.035,0.7218,0.7218,0.035,0
Santa Fe,General López,MARÍA TERESA,0.0458,0.6781,0.7495,0.0458,0
Santa Fe,General López,CHAPUY,0.0427,0.752,0.752,0.0427,0
Santa Fe,General López,SANTA ISABEL,0.0427,0.6894,0.7427,0.0427,0
Santa Fe,General López,HUGHES,0.0473,0.6745,0.7832,0.0512,0
Santa Fe,General López,SANCTI SPIRITU,0.0428,0.7801,0.8389,0.043,0
Santa Fe,General López,LAZZARINO,0.0336,0.9187,0.9187,0.0336,0
Santa Fe,General López,AARÓN CASTELLANOS,0.0332,0.2528,0.2528,0.0332,0
Santa Fe,General López,SAN GREGORIO,0.0346,0.6904,0.829,0.035,0
Santa Fe,General López,SAN EDUARDO,0.0373,0.767,0.8088,0.0373,0
Santa Fe,General López,AMENÁBAR,0.0336,0.8154,0.8154,0.0336,0
Santa Fe,General López,DIEGO DE ALVEAR,0.0444,0.6884,0.6887,0.0444,0
Santa Fe,General López,FIRMAT,0.0444,0.3539,0.6821,0.0468,0
Santa Fe,General López,VILLA CAÑÁS,0.0473,0.7641,0.8478,0.0523,0
Santa Fe,General López,RUFINO,0.0287,0.4301,0.6944,0.0315,0
Santa Fe,General López,MIGUEL TORRES,0.0441,0.6751,0.6751,0.0441,0
Santa Fe,General López,CARRERAS,0.0494,0.6988,0.7121,0.0494,0
Santa Fe,General López,MELINCUÉ,0.0573,0.3309,0.4373,0.0612,0
Santa Fe,General López,ELORTONDO,0.0254,0.3177,0.7718,0.0313,0
Santa Fe,General López,CARMEN,0.0422,0.7224,0.7387,0.0422,0
Santa Fe,General López,TEODELINA,0.0272,0.692,0.7342,0.0272,0
Santa Fe,General López,WHEELWRIGHT,0.0406,0.6563,0.7595,0.05,0
Santa Fe,General López,LABORDEBOY,0.0417,0.6876,0.6876,0.0417,0
Santa Fe,Iriondo,CARRIZALES,0.0797,0.7183,0.7183,0.0797,0
Santa Fe,Iriondo,ZONA RURAL,0.0556,0.7332,0.8213,0.0679,0
Santa Fe,Iriondo,OLIVEROS,0.058,0.3614,0.5176,0.058,0
Santa Fe,Iriondo,SERODINO,0.0797,0.3481,0.4496,0.0797,0
Santa Fe,Iriondo,PUEBLO ANDINO,0.0511,0.6499,0.7026,0.0511,0
Santa Fe,Iriondo,VILLA LA RIVERA (PUEBLO AN,0.053,0.7378,0.7378,0.053,0
Santa Fe,Iriondo,VILLA LA RIVERA (OLIVEROS),0.059,0.6804,0.6804,0.059,0
Santa Fe,Iriondo,TOTORAS,0.0622,0.6318,0.7573,0.0622,0
Santa Fe,Iriondo,LARGUÍA,0.0622,0.8023,0.8023,0.0622,0
Santa Fe,Iriondo,COLONIA MÉDICI,0.0556,0.7961,0.7961,0.0556,0
Santa Fe,Iriondo,BARRIO CICARELLI,0.0556,0.7961,0.7961,0.0556,0
Santa Fe,Iriondo,SALTO GRANDE,0.0658,0.6376,0.7204,0.0658,0
Santa Fe,Iriondo,LUCIO V. LÓPEZ,0.0632,0.7133,0.7333,0.0658,0
Santa Fe,Iriondo,CLASSON,0.0882,0.6792,0.6792,0.0882,0
Santa Fe,Iriondo,BUSTINZA,0.0495,0.5984,0.5984,0.0495,0
Santa Fe,Iriondo,CORREA,0.0403,0.3201,0.759,0.0424,0
Santa Fe,Iriondo,VILLA ELOÍSA,0.0641,0.768,0.8275,0.0641,0
Santa Fe,Iriondo,CAÑADA DE GÓMEZ,0.0511,0.3002,0.5315,0.054,0
